text,top_class,hate_speech,offensive_language,neither
@TimTheTatman Just make sure they stream/youtube - Just so you dont end up playing with some 10yo kid that cheats,offensive_language,0.02736321922733503,0.5264309623286163,0.4462058184440487
@TimTheTatman Just make sure they stream/youtube - Just so you dont end up playing with some 10yo kid that cheats @TimTheTatman Just make sure they stream/youtube - Just so you dont end up playing with some 10yo kid that cheats,offensive_language,0.02736321922733503,0.5264309623286163,0.4462058184440487
not a chance,neither,0.03762703978916299,0.33727128522865435,0.6251016749821826
No me,neither,0.023233758956060772,0.4454448210683549,0.5313214199755844
@TimTheTatman Just make sure they stream/youtube - Just so you dont end up playing with some 10yo kid that cheats,offensive_language,0.02736321922733503,0.5264309623286163,0.4462058184440487
ANTI-SWEARING POLICY TIIIIMMMMMMM,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
@Treyirey0 low LUL @Pyr0 TriHard,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
<--------- loves Tim,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Played in a scim,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
:),neither,0.03945320844208391,0.33037608806864915,0.630170703489267
WeirdChamp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
KappaPride KappaPride KappaPride,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
D:,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
imeanzy!,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Put it on Instagram as well. Just to get more applicants. @timthetatman,neither,0.035557432513042456,0.40202003239549317,0.5624225350914643
Just play mad randoms and pick a kid,neither,0.037991824963672836,0.25086247121283844,0.7111457038234886
tatPik,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
CHEATS PogYou,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
WutFace mod spam,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Shouldnt have opened this can of worms,neither,0.03920666045305002,0.3345606508815326,0.6262326886654174
