text,top_class,hate_speech,offensive_language,neither
MrDestructoid,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
tatDMG tatDMG,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
1 shield,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
i am :),neither,0.03902346103501681,0.3305238979082658,0.6304526410567174
Pepega,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
omega lol,neither,0.020706217963973744,0.4882283491876925,0.4910654328483337
my favorite highly-sarcastic-but-still-pma off tank main is in chat,neither,0.034556369958213776,0.39005512706863865,0.5753885029731476
You going to stream Thursday night games again ? NFL,neither,0.04546882010987999,0.3941519545587117,0.5603792253314083
why the screen tilted,neither,0.025370804236049368,0.3289853267288394,0.6456438690351112
Yo,offensive_language,0.04010381111145228,0.5271105317972344,0.4327856570913131
OpieOP 🤝 MrDestructoid,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"webzic subscribed with Twitch Prime. They've subscribed for 16 months, currently on a 16 month streak! Thank God for Twitch Prime saving my streak",neither,0.023774116427661442,0.34653894894550796,0.6296869346268307
tatPrime Welcome back webzic tatPrime,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"Tim I need to know, have you ever felt the urge to punch Mercs? Lol",neither,0.050835314236438306,0.37926599295633484,0.5698986928072268
Pepega Megaphone,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
moon2PREGARIO,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
@caseyplaysgames can you teach me to build PogU if you can COGGERS,neither,0.05355546387692287,0.38459858271822833,0.5618459534048488
screen off!,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"Tim hates mechs, uses mechs",neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lol everyone see what epic said about the mech how their not getting rid of it,neither,0.029895111953398935,0.4571197883876533,0.5129850996589478
@9tenwins Donate if you wanna be noticed,neither,0.034886057611640826,0.42205197793917176,0.5430619644491875
its friday fiday gettin down on friday,neither,0.03354815578726191,0.34095126384444335,0.6255005803682948
