text,top_class,hate_speech,offensive_language,neither
Is this on PC?,neither,0.044943568440669115,0.3441955765213574,0.6108608550379735
ye,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
i love that this chat isn't anti weeb,neither,0.034017482165967824,0.37645764667433357,0.5895248711596985
OMG,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LUL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
SEAGULL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LOL,neither,0.020706217963973744,0.4882283491876925,0.4910654328483337
LOL,neither,0.020706217963973744,0.4882283491876925,0.4910654328483337
ROFL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LOLOL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
seagull,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
SEAGOD,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
SEAGULL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
!whereisseagull,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"Right behind you, watch out!",neither,0.05732829275047809,0.4173711938824927,0.5253005133670292
LUL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
what is the best greatsword in the game in your opinion?,neither,0.07707647578399099,0.25611700604966525,0.6668065181663438
LOL,neither,0.020706217963973744,0.4882283491876925,0.4910654328483337
cant you get invaded by 4 or 5 ppl in this area if u have dried finger,neither,0.0358545325221054,0.43404916575929536,0.5300963017185993
SEAGULL Kreygasm,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
IT'S SEAGULL,neither,0.037770165237438216,0.33095496380368705,0.6312748709588748
LUL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
NO WAY,neither,0.03814847073940352,0.35698458620139334,0.6048669430592032
HES BACK FOR MORE OF OUR POINTS,neither,0.0360359153001522,0.2992770246777646,0.6646870600220832
SEAGOD,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
OH SHIT,offensive_language,0.04652059265363964,0.9534729203614298,6.486984930600159e-06
GENGU IS HERE,neither,0.23309924666169,0.22544613742661174,0.5414546159116982
GENJI GONNA GET YOU BOY,offensive_language,0.061446561950695706,0.4850408822092751,0.4535125558400292
gengi main inc,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LOL,neither,0.020706217963973744,0.4882283491876925,0.4910654328483337
RIP GG NO RE,neither,0.06172065689304502,0.31208315116886015,0.6261961919380948
SEAGULLL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lmao TWICE IN ONE NIGHT,neither,0.030598996566636026,0.37809405256951206,0.5913069508638519
the seagull troll,neither,0.03864856328168482,0.31569520374818977,0.6456562329701254
ROFL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LOL,neither,0.020706217963973744,0.4882283491876925,0.4910654328483337
