text,top_class,hate_speech,offensive_language,neither
true weebo style,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
memes NotLikeThis,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
noooo zaenia noooooo,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
hey you dick that was my sniper - Reinhart,offensive_language,0.047072632847787094,0.9391879075700171,0.013739459582195777
nice defending LUL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
wah,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
BabyRage 20 tick,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
FeelsGoodManWithAHook,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
holy shit the 76 baited the widow so hard lol,offensive_language,0.0389721573680501,0.9433333755989555,0.017694467032994435
BM,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LMAO WTF IS GOING ON HERE,offensive_language,0.1011414201720428,0.5657783849514851,0.33308019487647206
IT'S DEATHMATCH NOW BOYS,neither,0.03747326734686344,0.33105708060268735,0.6314696520504491
HOLY SHIT,offensive_language,0.04257650662097627,0.9573463282193174,7.716515970639687e-05
wah,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
BabyRage 20 tick,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
YOU CAN'T DO THESE THINGS,offensive_language,0.08957660041545393,0.5213056253025592,0.38911777428198696
LOL,neither,0.020706217963973744,0.4882283491876925,0.4910654328483337
THEY JUST WANT TO PLAY THE VIDEO GAME,neither,0.04464337796107322,0.2080993881647114,0.7472572338742154
LUL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"team, my internet bricked and I was real sad",neither,0.024992387799999117,0.46183202296942766,0.5131755892305733
pls no bully,neither,0.03868548078815473,0.3434064299653444,0.6179080892465009
STOP STOP HE'S ALREADY DEAD,neither,0.0430349237680298,0.4750206472544387,0.48194442897753154
NotLikeThis,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
FUCKING STOP,offensive_language,0.11553657017551107,0.8844620686290815,1.3611954073919981e-06
BibleThump,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
inb4 these kids drink kill themselves,neither,0.30262082317484534,0.27635625695011684,0.42102291987503787
There's still 3 on payload LUL,neither,0.03597676112361575,0.316863282907461,0.6471599559689233
lol that mid charge push back,neither,0.030945631076792636,0.40310452864785523,0.5659498402753522
LUL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
