text,top_class,hate_speech,offensive_language,neither
!Hershey's,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
!Hershey's,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
!Hershey's,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
3,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
luuuupooooooo,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
!Hershey's,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
!Hershey's,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
!Hershey’s,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"Good Morning Lupo, Hope all is well.",neither,0.11337026078750943,0.14875110151216964,0.7378786377003209
moring,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
the zipline snipe from last night needs to be on here,neither,0.06599534992496732,0.2898206317132287,0.6441840183618041
!Hershey's,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Drlupo,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
!Hershey's,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoHEY lupoHEY lupoHEY lupoHEY lupoHEY lupoHEY lupoHEY lupoHEY lupoHEY,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
wooooooooo,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
@sixsqrlsweets courageDAB courageDAB courageDAB courageDAB courageDAB courageDAB lupo3 lupo3 lupo3 lupo3 lupo3 lupo3,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
!Hershey's,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Its LUPO MAN,neither,0.029943960979043508,0.4458726986922209,0.5241833403287356
!Hershey’s,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
!details,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
!hershey’s,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Sponsored by Hershey’s. Type !Hershey’s to enter the giveaway! Click here for the Hershey’s Meets Reese’s giveaway details! https://bit.ly/2Aq34ir,neither,0.049849612183481426,0.31312368206895486,0.6370267057475637
!Hershey's,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
hi,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
GET IN TIMES DISCORD,neither,0.03870471660376974,0.34307994797287916,0.618215335423351
Yassss,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
!Hershey's,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Tim's discord,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
!Hershey's,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
!Hershey’s,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sup,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
!Hershey's,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
!hershey's,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
imagine if llamas ran around and u had to catch it to get loot,neither,0.032702374236600745,0.3411921920921019,0.6261054336712972
Sup.,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sup,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Sup!,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
!Hershey’s,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Sup,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
!Hershey’s,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
