text,top_class,hate_speech,offensive_language,neither
We just want to touch his lupoBOOTY,neither,0.07035132311553689,0.34764346765376547,0.5820052092306975
What does the crown next to ur name mean?,neither,0.05059455840316551,0.40965286172920945,0.539752579867625
@drlupo next new emote needs to be lupoTREE,neither,0.05143888698586967,0.2442940009751215,0.7042671120390089
look at that ammo,neither,0.036474783269604544,0.39584149540569863,0.5676837213246968
dont forget to look up lol,neither,0.036622829457502656,0.43682372238882894,0.5265534481536684
@Timmyolo_123 twitch prime,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
@crazycarl91 quality use of emotes.,neither,0.012395276528918276,0.4297313218289861,0.5578734016420956
oh.,neither,0.051363287716059566,0.22255663153133606,0.7260800807526044
@DrLupo go for the trap!,neither,0.03287120663511087,0.28279239505222636,0.6843363983126628
oh this poor man.,neither,0.04582302171179048,0.34705855822637205,0.6071184200618375
That guy doesn't have a clue,neither,0.03528493512129997,0.3809405466836525,0.5837745181950474
OMFG i would uninstall after that lol,neither,0.028549907977122323,0.4149432829446364,0.5565068090782413
@timmyolo_123 we are kings,neither,0.06986391735892677,0.2816138845041547,0.6485221981369185
@Siulaim lupoCREEP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
@siulaim k thanks,neither,0.035884468650613,0.3004919205142699,0.6636236108351171
lupoSWOOP lupoSWOOP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
!bt @GeekJenn,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Siulaim ( ＾◡＾)っ lupoBOOTY @GeekJenn,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HOW DID THAT NOT WORK,neither,0.033704765430745076,0.38346002533096574,0.5828352092382892
giff her splode,offensive_language,0.0199685364123741,0.8647970423070757,0.11523442128055034
lol,neither,0.020706217963973744,0.4882283491876925,0.4910654328483337
omg,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
too ez,neither,0.0391650249380889,0.3352673142304581,0.625567660831453
@EurynomosStyx it has massive windup,neither,0.03832803692299963,0.3234016499261395,0.6382703131508608
how did neither of those kill her,hate_speech,0.3927387373606712,0.3126671011495856,0.2945941614897431
LuL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LOL,neither,0.020706217963973744,0.4882283491876925,0.4910654328483337
@DrLupo baited....,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
@DrLupo got her,offensive_language,0.023098210968296583,0.8148157469619166,0.16208604206978675
epic,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
oh no it's and advanced potato Kappa,neither,0.040717617171190205,0.2791820629040148,0.680100319924795
lolol,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
hahahahahaha,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
hahaha,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
mind games. haha,neither,0.03503478443939862,0.4053682745619924,0.5595969409986089
LUL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lul,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
rofl,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
is he just fucking with him?,offensive_language,0.09595233827220287,0.9038052297004916,0.00024243202730559837
LOLOLOL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
hes so confused,neither,0.03941016151095675,0.3788222368135172,0.5817676016755261
LMAOOOOO,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lolololol,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Oh man,neither,0.0497452509521963,0.354443561064239,0.5958111879835646
going for the style kill,neither,0.3436069738286171,0.17012340423744352,0.48626962193393936
kraftK,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Lmao,neither,0.03705015143476208,0.3711622369619404,0.5917876116032975
"Follow me @ twitter.com/DrLupoOnTwitch for stream notifications, updates, and banter about video games.",neither,0.033174900452801075,0.3363923381994509,0.6304327613477481
