text,top_class,hate_speech,offensive_language,neither
@duuzi mmh the name was finally available kraftLILY,neither,0.03857053768642644,0.31792232753730687,0.6435071347762669
"@ThirdEchelon, snapsHYPE spazzyHype snapsHYPE spazzyHype snapsHYPE spazzyHype snapsHYPE spazzyHype snapsHYPE spazzyHype",neither,0.03945320844208391,0.33037608806864915,0.630170703489267
cheer5000,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"@Pugology, Nice doood",neither,0.03945320844208391,0.33037608806864915,0.630170703489267
So third is legend round these parts huh? Lol,neither,0.044507842872361016,0.44240993529813233,0.5130822218295066
lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"@ThirdEchelon, <3",neither,0.03945320844208391,0.33037608806864915,0.630170703489267
@ThirdEchelon lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Lupo did you do the charity stream ?,neither,0.05294098515931346,0.35159054503874554,0.5954684698019409
"@13d_riera, ye",neither,0.03945320844208391,0.33037608806864915,0.630170703489267
thanks we in it Kreygasm,neither,0.03476744534571857,0.31158767424154815,0.6536448804127333
"cheer1500 I'm no Third, but lupoLOVE",neither,0.034667447190969244,0.3586011114570002,0.6067314413520306
cread13 has just re-subscribed to the stream for 6 months in a row!,neither,0.047209768464342786,0.28926846116331856,0.6635217703723386
"@Duuzii, lupoHYPE",neither,0.03945320844208391,0.33037608806864915,0.630170703489267
cheer10000,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoHYPE lupoHYPE THANKS FOR THE SUB lupoHYPE lupoHYPE,neither,0.031417131681781243,0.27457466652234797,0.6940082017958709
lupoHYPE lupoHYPE THANKS FOR THE SUB lupoHYPE lupoHYPE,neither,0.031417131681781243,0.27457466652234797,0.6940082017958709
💯💯💯💯💯💯💯💯👍🏼,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoHYPE lupoLOVE lupoHYPE lupoLOVE lupoHYPE lupoLOVE lupoHYPE lupoLOVE lupoLOVE lupoHYPE lupoLOVE lupoHYPE lupoLOVE lupoHYPE lupoLOVE lupoHYPE lupoLOVE lupoHYPE lupoLOVE lupoHYPE lupoLOVE lupoHYPE lupoLOVE lupoHYPE lupoLOVE lupoHYPE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
daaaaaaaaaaaaaaaaaaaaaamn,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Hey Drlupo@,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"@Wolf_King_IV, Jeez, lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE",neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPEcheer hype lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
take it out on the other teams. POLITELY.,neither,0.031202262412949492,0.3433267797770783,0.6254709578099722
@DrLupo you aren't disappointing them,neither,0.10075558066415413,0.387273149154609,0.5119712701812369
HYPE lupoCHOO lupoCAW lupoBOT HYPE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HYPE lupoNP lupoNP lupoNP HYPE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE lupoHYPE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
@Wolf_King_IV hype,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lupoLOVE lupoHYPE lupoLOVE lupoHYPE lupoLOVE lupoHYPE lupoLOVE lupoHYPE lupoLOVE lupoHYPE lupoLOVE lupoHYPE lupoLOVE lupoHYPE lupoLOVE lupoLOVE lupoHYPE lupoLOVE lupoHYPE lupoLOVE lupoHYPE lupoLOVE lupoHYPE lupoLOVE lupoHYPE lupoLOVE lupoHYPE lupoLOVE lupoHYPE lupoLOVE lupoHYPE lupoLOVE lupoHYPE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Dickens!!!,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"@DrLupo @ninja_with_no_l The runs you guys do with the little ones are always awesome, win or lose, shitty destiny discons or not",offensive_language,0.05629898899687274,0.5560941885729631,0.38760682243016426
