text,top_class,hate_speech,offensive_language,neither
He tries PogChamp,neither,0.04674238746439987,0.3278690051531787,0.6253886073824214
PogChamp LIVE,neither,0.04891340716200846,0.3271222919257548,0.6239643009122369
LIVE PogChamp,neither,0.04891340716200846,0.3271222919257548,0.6239643009122369
Jebaited,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
babeee grilll,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lirikRE lirikRE lirikRE lirikRE lirikRE lirikRE lirikRE lirikRE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
PogChamp ?,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LIVE PogChamp,neither,0.04891340716200846,0.3271222919257548,0.6239643009122369
LIVE lirikN,neither,0.04891340716200846,0.3271222919257548,0.6239643009122369
PogChamp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
PogChamp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
@soma good to hear man !!,neither,0.047356659421526066,0.404337540341015,0.5483058002374589
LATE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lirikA,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lirikRGEAT,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
$10k PC,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
byeeeee,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
PogChamp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LiVe?,neither,0.04891340716200846,0.3271222919257548,0.6239643009122369
LOL Kappa,neither,0.031120645729857982,0.3912535864736078,0.5776257677965343
LIVED,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
NA Jebaited or,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ACTUALLY LIVE PogChamp,neither,0.0457611163568125,0.32820650928385586,0.6260323743593316
lirikSMART,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
?,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lirikA LIVE,neither,0.04891340716200846,0.3271222919257548,0.6239643009122369
LIVE PogChamp,neither,0.04891340716200846,0.3271222919257548,0.6239643009122369
LETS GO PogChamp,neither,0.039984317429425154,0.35542799280679366,0.6045876897637812
LIVE FOR REAL,neither,0.028164117277792732,0.43750930080036227,0.5343265819218451
"non-subs, you will be missed",neither,0.05416365705587742,0.35096701664865787,0.5948693262954646
lirikPOOP lirikPOOP lirikPOOP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
See ya plebs lirikNOT,offensive_language,0.02052170517863985,0.6984459664727475,0.2810323283486127
lirikCHAMP lirikCHAMP lirikCHAMP lirikCHAMP lirikCHAMP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
live lirikA,neither,0.04891340716200846,0.3271222919257548,0.6239643009122369
lirikCHAMP lirikCHAMP lirikHYPE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LIVE,neither,0.04891340716200846,0.3271222919257548,0.6239643009122369
ACTUALLY LIVE PogChamp,neither,0.0457611163568125,0.32820650928385586,0.6260323743593316
BYE PLEBS,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
bye subs :-(,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lirikA lirikA lirikA lirikA lirikA lirikA lirikA,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
PogChamp LIVE,neither,0.04891340716200846,0.3271222919257548,0.6239643009122369
Live SwiftRage SwiftRage,neither,0.04891340716200846,0.3271222919257548,0.6239643009122369
why should I watch lirik?,neither,0.045727296094646624,0.4045492783587234,0.54972342554663
ACTULLY LIVE PogChamp,neither,0.04891340716200846,0.3271222919257548,0.6239643009122369
ACTUALLY LIVE lirikHYPE,neither,0.0457611163568125,0.32820650928385586,0.6260323743593316
lirikBLIND,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LIVE PogChamp,neither,0.04891340716200846,0.3271222919257548,0.6239643009122369
Live PogChamp,neither,0.04891340716200846,0.3271222919257548,0.6239643009122369
wtf,offensive_language,0.04410695246022759,0.7898861884776351,0.16600685906213722
lirikCHAMP lirikCHAMP lirikCHAMP lirikCHAMP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lirikA lirikA,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
BYEEEEE SUUUUBS,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
I See lirikN I Type lirikN,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
what up people lirikO lirikO lirikO lirikO lirikO lirikO lirikO lirikO lirikO lirikO,neither,0.10945598936387482,0.3990817881471292,0.4914622224889959
lirikSCARED HOLD lirikSCARED,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lirikA,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
PogChamp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
DDDDDDAAAAAAADDDDD,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lirikN,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lirikHYPE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
TriHard,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lirikH,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
RIP PLEBS,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lirikHYPE lirikHYPE lirikHYPE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Alive! - DuckerZ,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LIVE lirikA,neither,0.04891340716200846,0.3271222919257548,0.6239643009122369
Live PogChamp,neither,0.04891340716200846,0.3271222919257548,0.6239643009122369
PogChamp PogChamp PogChamp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
DAD,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ayyyyyyyyyyyyyyyy,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
@rustyplumber lirikHey,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lirikCHAMP lirikCHAMP lirikCHAMP lirikCHAMP lirikCHAMP lirikCHAMP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
my body is ready lirikN,neither,0.03405984045513004,0.42505863100050806,0.540881528544362
MY SCREENS BLACK BabyRage,offensive_language,0.05128996691141132,0.4757018960382962,0.4730081370502924
