text,top_class,hate_speech,offensive_language,neither
:clock: 👈 cmonBruh,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
!uptime,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
dad,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lirikA lirikA lirikA lirikA lirikA,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Happy New Year guys,neither,0.04312632555302826,0.23774082840586339,0.7191328460411083
@vladimirgrillmaster Channel lirik is not live!,neither,0.05158998041372838,0.33065313973924526,0.6177568798470263
:(,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
BYE PLEBS,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LIVEEEEEEEE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LirikLIVE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Sponsored by HyperLUL™ btw,neither,0.04052208777900392,0.37120347218475375,0.5882744400362423
DONT. BELIEVE. HIS. LIES,neither,0.06618284307626834,0.3321596687711445,0.601657488152587
LIVE REFRESH PogChamp,neither,0.04418411957771545,0.32874891079032487,0.6270669696319597
PogChamp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LIVE,neither,0.04891340716200846,0.3271222919257548,0.6239643009122369
DAD!!! \ PogChamp /,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
PogChamp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
SourPls,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LIVE???,neither,0.04891340716200846,0.3271222919257548,0.6239643009122369
LIVE,neither,0.04891340716200846,0.3271222919257548,0.6239643009122369
lirikGREAT lirikGREAT lirikGREAT lirikGREAT lirikGREAT,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
RareHug RareHug RareHug RareHug RareHug RareHug RareHug RareHug RareHug RareHug RareHug RareHug RareHug RareHug RareHug RareHug RareHug RareHug,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
!followage,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LIVE,neither,0.04891340716200846,0.3271222919257548,0.6239643009122369
!substream on,neither,0.02983740057173753,0.3797445071048369,0.5904180923234256
BYE SUBS,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
PogChamp PogChamp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lirikS lirikS lirikS,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
PogChamp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LIVE PogChamp,neither,0.04891340716200846,0.3271222919257548,0.6239643009122369
PogChamp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
RareHug RareHug RareHug RareHug RareHug RareHug RareHug RareHug RareHug RareHug RareHug RareHug RareHug RareHug RareHug RareHug RareHug RareHug RareHug RareHug RareHug RareHug RareHug,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Late,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
is it gonna be a sub sunday today? or just talk and e3?,neither,0.026250491447983703,0.33882379676799723,0.634925711784019
CoolStoryBob,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
DAD!,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
cpaxBb cpaxBb cpaxBb,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Bye :(,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
