text,top_class,hate_speech,offensive_language,neither
PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp PogChamp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
BAAAAAAAP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LirikLate,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lirikHYPE lirikHYPE lirikHYPE lirikHYPE lirikHYPE lirikHYPE lirikHYPE lirikHYPE lirikHYPE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
PogChamp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Sub plebs Kappa,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lirikN lirikN lirikN lirikN lirikN lirikN lirikN lirikN lirikN lirikN lirikN lirikN lirikN lirikN lirikN lirikN lirikN lirikN lirikN lirikN lirikN lirikN lirikN lirikN lirikN,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
It was Soma on the grassy knoll,neither,0.03074021710942261,0.3304453132720873,0.63881446961849
REFRESH YOUR DEVICES! He's live!,neither,0.08532455776508197,0.31654786407225954,0.5981275781626585
LIVE PogChamp LIVE PogChamp LIVE PogChamp,neither,0.04891340716200846,0.3271222919257548,0.6239643009122369
"@Soma, Can you explain to me how good looking you are?",neither,0.10496566048351409,0.398882286094668,0.4961520534218179
BYE SUBS o/,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
he is live do ctrl+m to refresh i'm 12 btw haHAA,neither,0.05715102213961406,0.3233173194928841,0.6195316583675017
Bwap o' clock?,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
PornChamp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lirikCLAP lirikCLAP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lirikGREAT,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LIVE TriHard,neither,0.04891340716200846,0.3271222919257548,0.6239643009122369
Plebs lirikO Plebs lirikO Plebs lirikO Plebs lirikO Plebs lirikO Plebs lirikO Plebs lirikO Plebs lirikO Plebs lirikO Plebs lirikO Plebs lirikO Plebs lirikO Plebs lirikO Plebs lirikO Plebs lirikO Plebs lirikO Plebs lirikO Plebs lirikO Plebs lirikO Plebs lirikO Plebs lirikO Plebs lirikO Plebs lirikO Plebs lirikO Plebs lirikO,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
*claps hands* KKona //,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
STEIN,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
BWWAAAAAAAAAPPPP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lirikCHAMP lirikCHAMP lirikCHAMP lirikCHAMP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lirikGOOD,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lirikL lirikO lirikW lirikB lirikFR lirikWUT lirikL lirikO lirikW lirikB lirikFR lirikWUT lirikL lirikO lirikW lirikB lirikFR lirikWUT,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"@Soma, ban this late pleb DansGame",neither,0.039357554816987314,0.3319995797226075,0.6286428654604053
moonBlood,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
TriHard screen,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
6 songs again? @Lirik PogChamp,neither,0.03716803805710209,0.36916139332126224,0.5936705686216357
lirikO lirikO lirikO lirikO lirikO lirikO lirikO lirikO lirikO lirikO lirikO lirikO lirikO lirikO lirikO,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
REMEMBER ME,neither,0.028003735778818553,0.3949669321216834,0.5770293320994981
lirikHYPE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
