text,top_class,hate_speech,offensive_language,neither
LOL,neither,0.020706217963973744,0.4882283491876925,0.4910654328483337
back armor,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Besides the cowboys,neither,0.03855656589505659,0.3139746642785399,0.6474687698264036
astdroiid shut up,neither,0.06265639021040895,0.38499471102054117,0.5523488987690499
sumPotato,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sumPotato sumPotato,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sumPotato,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
glad im from the bay warriors are wrecking m8,neither,0.052011453286679755,0.304584266724548,0.6434042799887723
sumPotato sumPotato sumPotato sumPotato sumPotato sumPotato sumPotato,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"MJ, SHAQ, KAREEN, WILT, BILL RUSSELL, HAKEEM, BIRD, JOHNSON, JAMES AND MALONE KOBE all better than AI",neither,0.013635983695732217,0.18723782285451904,0.7991261934497488
sumPotato,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lol caps lock,neither,0.03257038154794372,0.3797550459509422,0.5876745725011141
"@astdroiid, thanks man <#",neither,0.036093915448851564,0.39026333765636056,0.5736427468947878
soma,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sumPotato sumPotato sumPotato,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
GET REALLLLLLL,neither,0.03779508335914271,0.3585187980877974,0.6036861185530599
"I think Eagle fans, and modern Seattle fans take the cake.",neither,0.03885356553799325,0.2972272023781505,0.6639192320838562
you need to stop smoking that philly crack lmao,neither,0.05200115026496183,0.45814351728505315,0.489855332449985
@zebra214 OSsloth,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"@skFriberg, I dont follow politics, and I dont want to argue, I just want to know what you've got to back up your statement",neither,0.05273477930874377,0.36156399037806725,0.585701230313189
eagles fans Kreygasm,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"@astdroiid, why do people think cowboys fans are the worst?",neither,0.07303422107202774,0.27363984079926074,0.6533259381287116
!followage,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ACE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
How bout them lions hahahaha rip Detroit sports FeelsBadMan,neither,0.04444020053149463,0.3743010640989924,0.5812587353695129
@summit1g the models are hunched harder to hit head from the back x,neither,0.06074446769482276,0.2812766281139946,0.6579789041911825
anyone in chat a Steelers fan??,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
PogChamp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ace,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Kreygasm,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sumOhface sumOhface sumOhface sumOhface sumOhface,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
FUCKING YES,offensive_language,0.11962840721470548,0.8803597020197802,1.189076551441317e-05
jordan matthews Kreygasm,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ACEEE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sumVac2,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sumRekt sumRekt,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sumOhface sumOhface sumOhface sumOhface,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sumOhface sumOhface,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ACEUUUU,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sumVac sumVac sumVac sumVac sumVac,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sumOhface sumOhface sumOhface,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
omeag yes,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Ace PogChamp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sum1g sum1g sum1g sum1g sum1g sum1g,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ACEUUUUUUUUUUU,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Ace,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
