text,top_class,hate_speech,offensive_language,neither
WutFace,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
how many Years Have You Been Streaming??,neither,0.05140026794083944,0.3786686807698182,0.5699310512893424
"@PEPPERONIxPLAYBOY, what, do you want him to grow dreads and wear a beanie or something? its what he wears whats wrong with that lol",neither,0.04313888909736934,0.3814829802586485,0.5753781306439821
BibleThump WE CAN PRETEND Bible Thump,neither,0.039539311227309026,0.32891469909301574,0.6315459896796752
"@milobentley, guy was droppping the n bomb in a donation",neither,0.037918076526239,0.3234645471134895,0.6386173763602715
"Karnage_105, wasn't that the guy summit banned from the donos?",neither,0.03617182396052041,0.32991845178777196,0.6339097242517078
1 PogChamp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"@Summit1g, Oh your not going to stay on too much longer tonight? thats fine, i wanted to watch Tim over you anyways man 4Head",neither,0.06725105870883427,0.360812319265438,0.5719366220257277
1-1,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
what does summit use for his wasd?,neither,0.018821480453528567,0.4676688491549135,0.5135096703915579
100% PogChamp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
blue_tw1tch who?,offensive_language,0.04159901189299763,0.525362713080101,0.4330382750269014
we got this,neither,0.03675758764508414,0.4193210458240908,0.5439213665308251
@summit1g m,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"@bLuE_tw1tch, it was a different name, but most likely the same person",neither,0.03609811962329017,0.33262987576048564,0.6312720046162241
"Karnage_105, that mrdavid guy",neither,0.032320111450793595,0.41345824141993653,0.5542216471292698
lucio lmaoo,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"@BummSoup, the nagger one? Or was it the N word N word?",neither,0.03640678553030761,0.3313928073298794,0.6322004071398131
"Karnage70, Mrdhdavid",neither,0.03945320844208391,0.33037608806864915,0.630170703489267
moon2VAPE moon2VAPE moon2VAPE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
I wasnt a donator,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
haHAA,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"@Summit1g, also use default crosshair for roadhog, the big circle shows the hooks you can land",neither,0.019313754506624196,0.3960699521293011,0.5846162933640746
@summit1g can I have a knife from csgo please,neither,0.04004751124006701,0.32028921858016673,0.6396632701797662
blue_tw1tch no that donator started with a G,neither,0.02226577348663843,0.4417148774288847,0.5360193490844768
Does he have to play hog all match for this challenge?,neither,0.03346704099570406,0.43331778246798686,0.5332151765363091
new cs is coming in a year,neither,0.0494195179785647,0.25536212700713545,0.6952183550142997
"With that rate, you aren't gonna make it 15 hooks",neither,0.03669574536492419,0.4432993483869403,0.5200049062481356
"@NicklesJ the kid needs to be himself, a white man from Colorado. no shame in his game",offensive_language,0.3467764795630156,0.4304254649680875,0.22279805546889686
padding hook accuracy lil,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
slow the game down summit! you wont make enough hooks,neither,0.0472393682806349,0.3192987893297469,0.6334618423896181
anaanananananaa,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LUL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
try to use default crosshair for roadhog man @summit1g,neither,0.016019239006053385,0.42653577577437773,0.5574449852195689
3/4?,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
fooking hook,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
2/3 PogChamp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
66%,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"Karnage_105, oh, i saw summit ban him after that so ii wasn't sure",neither,0.036752110901821566,0.4235699343537413,0.5396779547444371
3/4,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
100%,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"@Karnage_105, i thought it was 100, then 150, then 250, then like 500",neither,0.04575509572151689,0.2875151495745891,0.666729754703894
ananananana lol,neither,0.020706217963973744,0.4882283491876925,0.4910654328483337
"@DasCaliber, the nagger, and he was donating spammed words",neither,0.04258195840505944,0.2843952867034858,0.6730227548914548
"@bLuE_tw1tch, I said nagger in the chat, but I never donated the message",neither,0.03372743876144236,0.34229417921675653,0.6239783820218012
do a pre hook or something make bi g plays big boy,neither,0.03061241368581502,0.36633831189872984,0.6030492744154552
HARAMBE BibleThump,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
blue_tw1tch that was somone named spazzis or something,neither,0.03545455323549406,0.374630724506832,0.5899147222576739
80% PogChamp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
75%,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
PogChamp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LOL,neither,0.020706217963973744,0.4882283491876925,0.4910654328483337
LUL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
damn,offensive_language,0.042479326866149344,0.9516554255713155,0.005865247562535126
LOL,neither,0.020706217963973744,0.4882283491876925,0.4910654328483337
"@BummSoup, Yea the peanut and the howdy",neither,0.03725147258202601,0.2700562170575972,0.6926923103603767
wowowow,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HOLY,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
What's your favorite game of all time?,neither,0.08001832618958227,0.35940600932599026,0.5605756644844275
lo,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lmaoooooo,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
