text,top_class,hate_speech,offensive_language,neither
ninjaThrow ninjaStars ninjaStars ninjaStars,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ninjaBlast1 ninjaBlast2 ninjaBlast3 ninjaBlast3 cant wait for dbs Brolly,neither,0.0323247024693639,0.2948083092647649,0.6728669882658711
hi,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
hows ur night going,neither,0.04969775836337863,0.3483972746463314,0.60190496699029
bet,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"Ninj, edit your tweet...it says ""almbum"" haha",neither,0.05772554515366472,0.3823425726619453,0.5599318821843899
Saaaah dude,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
pretty good thanks,neither,0.03625065671760217,0.3099155483485562,0.6538337949338416
YEEEEEEE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
hiii,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"Download Discord here - discord.gg/ninja - Subscribers, connect your Discord to Twitch by – Clicking the cogwheel at the bottom, go to Connections, click Twitch and click “join” under the Ninja server. All subs are welcome to join at any time to hang out! (If you recently subscribed it may take up to 30 minutes before you can connect to the sub server.) Follow this image to connect as well - https://goo.gl/yX9sFR",neither,0.06809260872529874,0.3753919629243179,0.5565154283503834
yo,offensive_language,0.04010381111145228,0.5271105317972344,0.4327856570913131
ets gooo,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lets^^,neither,0.0381375099945381,0.3527069244228318,0.6091555655826302
!sens,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
here we go men,neither,0.10356962697123705,0.29050908190674646,0.6059212911220164
hows everyone??,neither,0.033302057094802294,0.43477717965781665,0.5319207632473811
i just got chicken tenders and fries its gon be a good night,neither,0.014707988991373594,0.4803182223848455,0.5049737886237811
Yes FFXI time!!,neither,0.037695243647723656,0.3602133385514626,0.6020914178008138
!sensitivity,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
WHATS UP NINJA!! How was your day?,neither,0.0612638467052094,0.355754301265953,0.5829818520288376
ninjaBlast1 ninjaBlast2 ninjaBlast3 ninjaBlast3 ninjaBlast3 ninjaBlast3 ninjaBlast3 ninjaBlast3 ninjaBlast3 ninjaBlast3,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Is this the chat??,neither,0.048520624508688555,0.3092189793801711,0.6422603961111404
Dad,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
!keyboard,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
!uptime,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Ninja is using the Corsair K70 Rapidfire-> https://goo.gl/dGYzk5,neither,0.042052216473968264,0.37224288155871194,0.5857049019673197
Ninja has been streaming for 2 minutes 49 seconds,neither,0.036078828691740394,0.31256560255387583,0.6513555687543837
looking forward to the finalmouse reveal buddy,neither,0.04457236890443047,0.3126670743076725,0.6427605567878969
WHITS UP BOIS,neither,0.036430276030438996,0.392147313945874,0.571422410023687
