text,top_class,hate_speech,offensive_language,neither
tatLATE tatLATE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
WIPZ,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
GAMEPLAY GAMEPLAY,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
doesnt know his own wifes voice,neither,0.09724564680264662,0.3199680998904386,0.5827862533069148
monkaW,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
WIPZ Pog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
tatLATE tatLATE tatLATE tatLATE tatLATE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LUL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LUL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
he still hasn’t gotten into a game? 😂,neither,0.04232259038197321,0.3082818330654276,0.6493955765525992
OMEGALUL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
monkaS,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
D:,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LUL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LUL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LUL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HAHAHAHAHAHHAHAHA,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LUL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LUL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LUL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LuL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LOL,neither,0.020706217963973744,0.4882283491876925,0.4910654328483337
D:,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
D:,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
D:,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
FUCK NO D:,offensive_language,0.2477620883099402,0.7522378430354983,6.865456146676603e-08
WIPZ,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LUL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
D:,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LUL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
D:,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
PogU,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
D: BAD MOD,neither,0.03134487231026809,0.3331649166770195,0.6354902110127125
Woah,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LMFAOOOOOOO,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LUL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LUL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
D:,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
