text,top_class,hate_speech,offensive_language,neither
im here,neither,0.1434662745688758,0.31005087564986566,0.5464828497812586
FeelsLifeMan,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Pepege,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
RYANNNNNNNN,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
here :),neither,0.22097653003277068,0.2221615150675793,0.55686195489965
here,neither,0.22097653003277068,0.2221615150675793,0.55686195489965
They sleeping,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
I DIE!!,neither,0.42332516120096086,0.03775259629798743,0.5389222425010517
I’m here?,neither,0.22097653003277068,0.2221615150675793,0.55686195489965
FeelsLifeMan,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
PepegaPhone EDITING TEAM,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
FeelsLifeMan,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
@wipz rubyBOOP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
!wipz,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
no :),neither,0.036918905254960256,0.37338982715841207,0.5896912675866277
wipzRage Wipz make me a sub sound BabyRage Wipz make me a YouTube video BabyRage Wrong version BabyRage Wipz make this for me BabyRage Wipz make that for me BabyRage Wipz how do I do that? BabyRage Wipz how do I do this? BabyRage Wipz fix my microphone wipzS - Tim 2019 wipzRage,neither,0.026117414723918837,0.3788827530591643,0.5949998322169169
FeelsLifeMan,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
DIXON YES,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
PepegaPhone GARETH,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Smile,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Clap,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
OkayChamp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
EMOTE HARD :rage:,offensive_language,0.030573464638680634,0.5515310050614662,0.4178955302998532
pepegd,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Sup,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
PepegaPhone RYAN GARETH,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
no :),neither,0.036918905254960256,0.37338982715841207,0.5896912675866277
MODEL POG,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
IM GARETH,neither,0.03732396775172632,0.41122202234291466,0.5514540099053589
hhh,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
CLAP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Clap,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
RYYYYYYYYAN,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Clap,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
I am here,neither,0.13730754398843772,0.2626346527658901,0.600057803245672
no,neither,0.036918905254960256,0.37338982715841207,0.5896912675866277
Clap,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Clap,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
HYPERCLAP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Clap,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
PepegaPhone GARETH,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Yehsbwiqnahemenshsjwbshaka whis ss,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
